-32.18634,"{'num_cores': 1.0, 'freq': 0.5997952917093142, 'mem_type': 0.0, 'mem_size': 0.0}",[ 81.99181 142.48772 181.48772]
-32.18623,"{'num_cores': 1.0, 'freq': 0.6023541453428864, 'mem_type': 0.0, 'mem_size': 0.0}",[ 84.19652 146.29478 186.29478]
-32.18612,"{'num_cores': 1.0, 'freq': 0.6049129989764586, 'mem_type': 0.0, 'mem_size': 0.0}",[ 86.40635 150.10951 191.10951]
-32.18601,"{'num_cores': 1.0, 'freq': 0.6074718526100307, 'mem_type': 0.0, 'mem_size': 0.0}",[ 88.62129 153.93193 195.93193]
-32.185898,"{'num_cores': 1.0, 'freq': 0.6100307062436029, 'mem_type': 0.0, 'mem_size': 0.0}",[ 90.841354 157.76202  200.76202 ]
-32.185787,"{'num_cores': 1.0, 'freq': 0.612589559877175, 'mem_type': 0.0, 'mem_size': 0.0}",[ 93.06653 161.5998  205.5998 ]
-32.185677,"{'num_cores': 1.0, 'freq': 0.6151484135107472, 'mem_type': 0.0, 'mem_size': 0.0}",[ 95.29683 165.44524 210.44524]
-32.185566,"{'num_cores': 1.0, 'freq': 0.6177072671443193, 'mem_type': 0.0, 'mem_size': 0.0}",[ 97.53224 169.29836 215.29836]
-32.18546,"{'num_cores': 1.0, 'freq': 0.6202661207778914, 'mem_type': 0.0, 'mem_size': 0.0}",[ 99.77277 173.15916 220.15916]
-32.18535,"{'num_cores': 1.0, 'freq': 0.6228249744114637, 'mem_type': 0.0, 'mem_size': 0.0}",[102.018425 177.02763  225.02763 ]
-32.185238,"{'num_cores': 1.0, 'freq': 0.6253838280450359, 'mem_type': 0.0, 'mem_size': 0.0}",[104.26919 180.9038  229.9038 ]
-32.18513,"{'num_cores': 1.0, 'freq': 0.627942681678608, 'mem_type': 0.0, 'mem_size': 0.0}",[106.52508 184.78761 234.78761]
