-32.00694369108748,"{'num_cores': 4.0, 'freq': 1.333333333333335, 'mem_type': 1.0, 'mem_size': 64.0}",[198.66666667  76.          80.        ]
-32.022561490993255,"{'num_cores': 3.0, 'freq': 1.333333333333335, 'mem_type': 1.0, 'mem_size': 64.0}",[396.33333333 150.         157.        ]
-32.069369255481845,"{'num_cores': 2.0, 'freq': 1.333333333333335, 'mem_type': 1.0, 'mem_size': 64.0}",[593. 222. 231.]
-32.14723074301182,"{'num_cores': 1.0, 'freq': 1.333333333333335, 'mem_type': 1.0, 'mem_size': 64.0}",[788.66666667 292.         302.        ]
-32.992101360297525,"{'num_cores': 12.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[995.28282828 383.92424242 405.92424242]
-32.763985596507425,"{'num_cores': 11.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[1200.8989899   473.84848485  506.84848485]
-32.56499274018261,"{'num_cores': 10.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[1405.51515152  561.77272727  604.77272727]
-32.39565946493675,"{'num_cores': 9.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[1609.13131313  647.6969697   699.6969697 ]
-32.25645287641135,"{'num_cores': 8.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[1811.74747475  731.62121212  791.62121212]
-32.147764341679284,"{'num_cores': 7.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[2013.36363636  813.54545455  880.54545455]
-32.06990414965636,"{'num_cores': 6.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[2213.97979798  893.46969697  966.46969697]
-32.02309716701597,"{'num_cores': 5.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[2413.5959596   971.39393939 1049.39393939]
-32.00747962848912,"{'num_cores': 4.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[2612.21212121 1047.31818182 1129.31818182]
-32.02309716701597,"{'num_cores': 3.0, 'freq': 1.3080808080808097, 'mem_type': 1.0, 'mem_size': 64.0}",[2809.82828283 1121.24242424 1206.24242424]
