-3.265424615412195,"{'num_cores': 1.0, 'freq': 0.7104272339492115, 'mem_type': 1.0, 'mem_size': 32.0}",[98.42085447 36.1312817  37.1312817 ]
-32.17118565444709,"{'num_cores': 1.0, 'freq': 0.5910335657290108, 'mem_type': 1.0, 'mem_size': 0.0}",[100.6029216  39.9043824  41.9043824]
-32.109661085582744,"{'num_cores': 2.0, 'freq': 0.5751017471458505, 'mem_type': 2.0, 'mem_size': 0.0}",[103.75312509  45.62968764  49.62968764]
-32.16475716648693,"{'num_cores': 1.0, 'freq': 0.7463638569854075, 'mem_type': 1.0, 'mem_size': 0.0}",[106.24585281  49.86877921  54.86877921]
-2.429260010852715,"{'num_cores': 2.0, 'freq': 0.6211221227649881, 'mem_type': 1.0, 'mem_size': 32.0}",[205.48809705  87.73214558  94.73214558]
-32.16466126879949,"{'num_cores': 1.0, 'freq': 0.7488267359753162, 'mem_type': 1.0, 'mem_size': 0.0}",[207.98575053  91.97862579  99.97862579]
-2.5897012421265933,"{'num_cores': 2.0, 'freq': 0.6936491575874346, 'mem_type': 0.0, 'mem_size': 32.0}",[307.37304884 130.05957326 140.05957326]
-3.306934354575948,"{'num_cores': 1.0, 'freq': 0.6086643735336027, 'mem_type': 1.0, 'mem_size': 32.0}",[405.59037759 165.88556638 176.88556638]
-32.18931258880482,"{'num_cores': 1.0, 'freq': 0.5330831857980247, 'mem_type': 2.0, 'mem_size': 64.0}",[599.65654396 233.48481594 245.48481594]
-32.16767263956224,"{'num_cores': 1.0, 'freq': 0.6736655602597408, 'mem_type': 1.0, 'mem_size': 0.0}",[602.00387508 237.50581262 250.50581262]
-32.09485750877517,"{'num_cores': 2.0, 'freq': 0.5578216100003373, 'mem_type': 1.0, 'mem_size': 0.0}",[605.1195183  243.17927745 258.17927745]
-2.3852772112760428,"{'num_cores': 2.0, 'freq': 0.7001740983374671, 'mem_type': 1.0, 'mem_size': 32.0}",[704.5198665  281.27979974 298.27979974]
-2.4276556752886114,"{'num_cores': 2.0, 'freq': 0.62395055402758, 'mem_type': 1.0, 'mem_size': 32.0}",[803.7677676  319.15165141 338.15165141]
-2.6445628625761195,"{'num_cores': 2.0, 'freq': 0.5880110715317916, 'mem_type': 0.0, 'mem_size': 32.0}",[902.94378975 356.91568462 377.91568462]
-2.5678906101676726,"{'num_cores': 2.0, 'freq': 0.7374382447629331, 'mem_type': 0.0, 'mem_size': 32.0}",[1002.41866624  395.12799936  418.12799936]
-32.18082659617792,"{'num_cores': 1.0, 'freq': 0.7328771120082568, 'mem_type': 2.0, 'mem_size': 0.0}",[1004.88442046  399.32663069  423.32663069]
-2.4572156185047223,"{'num_cores': 2.0, 'freq': 0.5724466399382668, 'mem_type': 1.0, 'mem_size': 32.0}",[1104.02931374  437.04397061  463.04397061]
-2.4997255514617125,"{'num_cores': 2.0, 'freq': 0.5004574588793547, 'mem_type': 1.0, 'mem_size': 32.0}",[1203.03022866  474.54534299  502.54534299]
-32.10859954608192,"{'num_cores': 2.0, 'freq': 0.5992270667048586, 'mem_type': 2.0, 'mem_size': 0.0}",[1206.22868279  480.34302419  510.34302419]
-2.6796553813743356,"{'num_cores': 2.0, 'freq': 0.5233304489736251, 'mem_type': 0.0, 'mem_size': 32.0}",[1305.27534369  517.91301553  549.91301553]
-3.2608131161627,"{'num_cores': 1.0, 'freq': 0.7221493911498508, 'mem_type': 1.0, 'mem_size': 32.0}",[1403.71964247  554.07946371  587.07946371]
