""



17337400.250000,1.500000,0.005000,0.005000,14592687.540000

17487837.880000,1.500000,0.005000,0.005000,14743125.170000
26756005.045000,1.500000,0.005000,0.005000,24011292.335000





4396780.360000,1.500000,0.005000,0.005000,1652067.650000






6370564.700000,1.500000,0.005000,0.005000,3625851.990000













10653621.894000,1.500000,0.005000,0.005000,7908909.184000


9538984.672000,1.500000,0.005000,0.005000,6794271.962000




7962608.690000,1.500000,0.005000,0.005000,5217895.980000

13124282.194000,1.500000,0.005000,0.005000,10379569.484000





16175044.178000,1.500000,0.005000,0.005000,13430331.468000
8019277.667000,1.500000,0.005000,0.005000,5274564.957000

4408236.868000,1.500000,0.005000,0.005000,1663524.158000





26585914.815000,1.500000,0.005000,0.005000,23841202.105000



4167046.737000,1.500000,0.005000,0.005000,1422334.027000






3311373.321000,1.500000,0.005000,0.005000,566660.611000









8037613.405000,1.500000,0.005000,0.005000,5292900.695000









21033758.114000,1.500000,0.005000,0.005000,18289045.404000







3838992.884000,1.500000,0.005000,0.005000,1094280.174000



""

""

""

""

""

""
8303278.141000,1.500000,0.005000,0.005000,5558565.431000
""

""

""

""

""

""

""
5134079.807000,1.500000,0.005000,0.005000,2389367.097000
""

""

""

""
20147835.288000,1.500000,0.005000,0.005000,17403122.578000
""

""
13949595.670000,1.500000,0.005000,0.005000,11204882.960000
""
7611618.794000,1.500000,0.005000,0.005000,4866906.084000
""

""

""

""
6501991.895000,1.500000,0.005000,0.005000,3757279.185000
""

""
4178609.440000,1.500000,0.005000,0.005000,1433896.730000
""

""

""
3367783.698000,1.500000,0.005000,0.005000,623070.988000
""

""

""

""

""

""

""

""

""

""

""

""

""

""

""

""

""

""
25794688.096000,1.500000,0.005000,0.005000,23049975.386000
""
4962957.745000,1.500000,0.005000,0.005000,2218245.035000
""

""

""

""

""

""
19808360.265000,1.500000,0.005000,0.005000,17063647.555000
""
4414637.759000,1.500000,0.005000,0.005000,1669925.049000
""

""

""

""

""

""

""

""

""

""

""

""

""

""

""
15891293.646000,1.500000,0.005000,0.005000,13146580.936000
""

""

""

""

""

""

""

""

""

""

""
25206508.582000,1.500000,0.005000,0.005000,22461795.872000
""

""
6771880.225000,1.500000,0.005000,0.005000,4027167.515000
""

""

""
12364009.461000,1.500000,0.005000,0.005000,9619296.751000
""

""
5868866.381000,1.500000,0.005000,0.005000,3124153.671000
""

""

""

""

""

""

""

""

""

""

""

""

""
10731584.134000,1.500000,0.005000,0.005000,7986871.424000
""
10923581.125000,1.500000,0.005000,0.005000,8178868.415000
""
4036113.000000,1.500000,0.005000,0.005000,1291400.290000
""

""

""

""

""

""

""

""

""
6286735.524000,1.500000,0.005000,0.005000,3542022.814000
""
28027871.954000,1.500000,0.005000,0.005000,25283159.244000
""

""

""

""

""

""

""

""

""

""
