2024_04_09_23_55_36,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct'], 'all-gather-implementation': ['direct'], 'reduce-scatter-implementation': ['direct'], 'all-to-all-implementation': ['direct'], 'collective-optimization': 'baseline', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900, 'track-local-mem': 1}","{'topology': ['Ring'], 'npus-count': [64], 'bandwidth': [50.0], 'latency': [500.0]}","{'num_npus': 64, 'dp': 1, 'sp': 4, 'pp': 1, 'weight_sharded': 0, 'din': 12288, 'dout': 12288, 'dff': 49152, 'dmodel': 12288, 'batch': 2048, 'seq': 2048, 'head': 96, 'num_stacks': 96}"
2024_04_10_00_02_41,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 2, 'all-reduce-implementation': ['ring'], 'all-gather-implementation': ['ring'], 'reduce-scatter-implementation': ['ring'], 'all-to-all-implementation': ['ring'], 'collective-optimization': 'baseline', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900, 'track-local-mem': 1}","{'topology': ['Ring'], 'npus-count': [64], 'bandwidth': [50], 'latency': [500.0]}","{'num_npus': 64, 'dp': 8, 'sp': 2, 'pp': 4, 'weight_sharded': 0, 'din': 12288, 'dout': 12288, 'dff': 49152, 'dmodel': 12288, 'batch': 2048, 'seq': 2048, 'head': 96, 'num_stacks': 96}"
2024_04_10_00_06_11,"{'scheduling-policy': 'FIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct'], 'all-gather-implementation': ['direct'], 'reduce-scatter-implementation': ['direct'], 'all-to-all-implementation': ['direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900, 'track-local-mem': 1}","{'topology': ['FullyConnected'], 'npus-count': [64], 'bandwidth': [50.0], 'latency': [500.0]}","{'num_npus': 64, 'dp': 8, 'sp': 4, 'pp': 8, 'weight_sharded': 1, 'din': 12288, 'dout': 12288, 'dff': 49152, 'dmodel': 12288, 'batch': 2048, 'seq': 2048, 'head': 96, 'num_stacks': 96}"
2024_04_10_00_15_12,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 1, 'all-reduce-implementation': ['direct'], 'all-gather-implementation': ['direct'], 'reduce-scatter-implementation': ['direct'], 'all-to-all-implementation': ['direct'], 'collective-optimization': 'baseline', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900, 'track-local-mem': 1}","{'topology': ['Ring'], 'npus-count': [64], 'bandwidth': [50.0], 'latency': [500.0]}","{'num_npus': 64, 'dp': 4, 'sp': 2, 'pp': 4, 'weight_sharded': 1, 'din': 12288, 'dout': 12288, 'dff': 49152, 'dmodel': 12288, 'batch': 2048, 'seq': 2048, 'head': 96, 'num_stacks': 96}"
2024_04_10_00_16_53,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 16, 'all-reduce-implementation': ['ring'], 'all-gather-implementation': ['ring'], 'reduce-scatter-implementation': ['ring'], 'all-to-all-implementation': ['ring'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900, 'track-local-mem': 1}","{'topology': ['Ring'], 'npus-count': [64], 'bandwidth': [50], 'latency': [500.0]}","{'num_npus': 64, 'dp': 4, 'sp': 1, 'pp': 8, 'weight_sharded': 1, 'din': 12288, 'dout': 12288, 'dff': 49152, 'dmodel': 12288, 'batch': 2048, 'seq': 2048, 'head': 96, 'num_stacks': 96}"
2024_04_10_00_17_32,"{'scheduling-policy': 'FIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 1, 'all-reduce-implementation': ['direct'], 'all-gather-implementation': ['direct'], 'reduce-scatter-implementation': ['direct'], 'all-to-all-implementation': ['direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900, 'track-local-mem': 1}","{'topology': ['Ring'], 'npus-count': [64], 'bandwidth': [50.0], 'latency': [500.0]}","{'num_npus': 64, 'dp': 2, 'sp': 4, 'pp': 8, 'weight_sharded': 0, 'din': 12288, 'dout': 12288, 'dff': 49152, 'dmodel': 12288, 'batch': 2048, 'seq': 2048, 'head': 96, 'num_stacks': 96}"
2024_04_10_00_20_57,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 8, 'all-reduce-implementation': ['ring'], 'all-gather-implementation': ['ring'], 'reduce-scatter-implementation': ['ring'], 'all-to-all-implementation': ['ring'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900, 'track-local-mem': 1}","{'topology': ['Ring'], 'npus-count': [64], 'bandwidth': [50], 'latency': [500.0]}","{'num_npus': 64, 'dp': 4, 'sp': 4, 'pp': 4, 'weight_sharded': 1, 'din': 12288, 'dout': 12288, 'dff': 49152, 'dmodel': 12288, 'batch': 2048, 'seq': 2048, 'head': 96, 'num_stacks': 96}"
