2024_04_10_01_33_45,-inf
2024_04_10_01_33_46,-inf
2024_04_10_01_35_09,4.7403086e-13
2024_04_10_01_37_53,4.7403086e-13
2024_04_10_01_42_56,-inf
2024_04_10_01_42_57,-inf
