-32.11290042153605,"{'num_cores': 2.0, 'freq': 0.5038805249947412, 'mem_type': 0.0, 'mem_size': 64.0}",[195.00776105  69.51164157  71.51164157]
-3.267995636557891,"{'num_cores': 1.0, 'freq': 0.7039307578059673, 'mem_type': 1.0, 'mem_size': 32.0}",[293.41562257 105.62343385 108.62343385]
-2.5766776589716933,"{'num_cores': 2.0, 'freq': 0.7196610768066737, 'mem_type': 0.0, 'mem_size': 32.0}",[392.85494472 143.78241708 148.78241708]
-32.18514767397517,"{'num_cores': 1.0, 'freq': 0.6275092730406903, 'mem_type': 0.0, 'mem_size': 64.0}",[587.10996327 211.6649449  217.6649449 ]
-32.093734738205995,"{'num_cores': 2.0, 'freq': 0.5830280714388418, 'mem_type': 1.0, 'mem_size': 0.0}",[590.27601941 217.41402911 225.41402911]
-2.6129274302477916,"{'num_cores': 2.0, 'freq': 0.648190192467399, 'mem_type': 0.0, 'mem_size': 32.0}",[689.57239979 255.35859969 265.35859969]
-32.18216161961239,"{'num_cores': 1.0, 'freq': 0.6994130129619284, 'mem_type': 0.0, 'mem_size': 64.0}",[883.97122582 323.45683873 334.45683873]
-32.165869513217906,"{'num_cores': 1.0, 'freq': 0.7181413723186097, 'mem_type': 1.0, 'mem_size': 0.0}",[886.40750856 327.61126285 339.61126285]
-3.3272908674015755,"{'num_cores': 1.0, 'freq': 0.5609501341878633, 'mem_type': 1.0, 'mem_size': 32.0}",[984.52940883 363.29411325 376.29411325]
-3.3112830171995595,"{'num_cores': 1.0, 'freq': 0.5983598107951456, 'mem_type': 1.0, 'mem_size': 32.0}",[1082.72612845  399.08919268  413.08919268]
-2.4390252855082166,"{'num_cores': 2.0, 'freq': 0.6039898484078142, 'mem_type': 1.0, 'mem_size': 32.0}",[1181.93410815  436.90116223  452.90116223]
-2.645136094486306,"{'num_cores': 2.0, 'freq': 0.5869377372690661, 'mem_type': 0.0, 'mem_size': 32.0}",[1281.10798362  474.66197544  492.66197544]
-32.091301388275916,"{'num_cores': 2.0, 'freq': 0.6392557943685697, 'mem_type': 1.0, 'mem_size': 0.0}",[1284.38649521  480.57974282  500.57974282]
-2.6026223346923145,"{'num_cores': 2.0, 'freq': 0.6682181045534248, 'mem_type': 0.0, 'mem_size': 32.0}",[1383.72293142  518.58439713  540.58439713]
-2.6294991804227954,"{'num_cores': 2.0, 'freq': 0.6164300018271022, 'mem_type': 0.0, 'mem_size': 32.0}",[1482.95579143  556.43368714  580.43368714]
-2.4704860322643096,"{'num_cores': 2.0, 'freq': 0.5497237381750155, 'mem_type': 1.0, 'mem_size': 32.0}",[1582.0552389   594.08285835  620.08285835]
